name,neo,pha,epoch_cal,equinox,e,a,q,i,w,H,ma,ad,n,moid,t_jup,om,per,per_y,class,producer,first_obs,last_obs,diameter,albedo
,Y,N,20200531.0000000,J2000,.5188359633487002,2.68514728874918,1.291996308457849,10.50405116899244,219.656847335529,17.7,161.5549138271449,4.078298269040511,.2240020042791575,.313723,3.145,152.3333356711603,1607.128477079866,4.40007796599553,AMO,"Otto Matic",2000-08-03,2020-03-01,,
,Y,Y,20200531.0000000,J2000,.4276531468237196,1.786866147727241,1.022707216698909,9.281078375692575,192.7865940968252,19.9,84.18259047000129,2.551025078755574,.4126349807659933,.0253658,3.958,175.9544855710428,872.4417870043771,2.38861543327687,AMO,"Otto Matic",2000-09-06,2019-07-25,,
,Y,Y,20200531.0000000,J2000,.5031127631287773,1.214380698126024,.6034102696015863,21.821738257759,280.2834214272386,20.1,54.85726939412211,1.825351126650461,.7364983704492336,.00569732,5.060,37.13477616083409,488.7994521704302,1.33825996487455,APO,"Otto Matic",2001-04-14,2017-04-05,,
,Y,N,20200531.0000000,J2000,.4562642503101964,2.036385209867091,1.107255438744311,26.81171838061523,199.2077261821024,17.8,120.7009869246894,2.965514980989871,.3391674550728878,.140015,3.549,268.5377425877216,1061.422594106605,2.90601668475457,AMO,"Otto Matic",2001-09-27,2018-07-21,,
,Y,N,20200531.0000000,J2000,.4037511140156353,1.352722325898164,.806559179862959,19.76046867688273,264.1621379912867,19.9,135.8627130020105,1.898885471933369,.6264567413871637,.0522758,4.725,34.73179696349738,574.6605890182484,1.57333494597741,APO,"Otto Matic",2002-04-03,2016-12-01,,
,Y,N,20200531.0000000,J2000,.7482733431882687,1.951569085072253,.4912619613223677,20.76223742863889,293.3358382662135,18.2,185.2202928419275,3.411876208822139,.3615165461465312,.0671474,3.426,73.18049704612008,995.8050436067275,2.7263656224688,APO,"Otto Matic",2002-05-18,2019-02-05,,
,Y,Y,20200531.0000000,J2000,.2197878289412832,1.237349419218739,.9653950767268947,3.501211115399207,179.2142305992783,21.4,306.6379771099396,1.509303761710583,.7160865814518534,.0278451,5.155,183.3228913727525,502.7325037568866,1.37640658112768,APO,"Otto Matic",2002-07-13,2017-04-27,,
,Y,Y,20200531.0000000,J2000,.1960392124845939,1.169241355729518,.9400242011478843,26.80735491933952,184.4397294694948,20.0,187.2764173807853,1.398458510311152,.7795569040223981,.0493754,5.280,336.0272614273328,461.8007975331286,1.26434167702431,APO,"Otto Matic",2002-08-19,2012-07-28,,
,Y,Y,20200531.0000000,J2000,.336852359845514,.7812156440578867,.5180613108087545,3.804202882986439,59.70046651072131,18.4,142.8754233415836,1.044369977307019,1.427406521250635,.0348294,7.389,188.4019685478532,252.2056573516161,0.690501457499291,ATE,"Otto Matic",1954-12-05,2019-11-18,1.876,0.028
,Y,Y,20200531.0000000,J2000,.7238483578895853,1.587054925147614,.4382678236989347,3.127656466232267,228.4775227324185,21.0,.7274998583517507,2.735842026596293,.4929650592729918,.0206514,4.040,83.76532976989546,730.2748810045804,1.99938365778119,APO,"Otto Matic",2004-03-23,2020-03-03,0.152,0.306
,Y,N,20200531.0000000,J2000,.5756402184632426,1.466835560671836,.6224660180770473,41.55403543612932,31.5133776227735,18.3,45.20665546044209,2.311205103266624,.5547942212367837,.312483,4.197,103.6859053884032,648.8892389640691,1.77656191365933,APO,"Otto Matic",2004-05-30,2013-07-14,,
,Y,N,20200531.0000000,J2000,.3996639730738248,1.823951442433764,1.094983762256952,39.35530745780478,276.4372576073752,18.8,88.07016684430651,2.552919122610575,.4001143849702193,.394676,3.692,169.7370481420369,899.7427073930245,2.46336127965236,AMO,"Otto Matic",2004-09-08,2018-06-16,0.633,0.135
,Y,Y,20200531.0000000,J2000,.778498345107149,1.681468933177408,.3724481513497126,3.313420822842886,253.3524301754811,18.8,52.0353335510936,2.990489715005103,.4520336883671791,.00820233,3.807,62.44872670645051,796.4008198158415,2.18042661140545,APO,"Otto Matic",2004-12-14,2018-01-16,,
,Y,Y,20200531.0000000,J2000,.5522297628450907,1.903145908172454,.8521720946427749,8.269460126198503,114.705302082547,17.7,209.9605573522701,2.954119721702133,.375401449838085,.0293141,3.732,238.3748545684305,958.9733874370282,2.62552604363321,APO,"Otto Matic",1984-06-22,2019-01-25,,
,Y,N,20200531.0000000,J2000,.482311763741631,1.964111046597182,1.016797183528475,52.58626507340237,241.4617524450968,17.9,126.0285052672854,2.91142490966589,.3580593480491746,.18993,3.303,110.0910881595735,1005.419917009286,2.75268971118217,APO,"Otto Matic",2005-07-05,2020-01-31,,
,Y,Y,20200531.0000000,J2000,.5250441746823504,1.975694404951897,.938367566679391,6.414672576044646,193.4852472906895,19.2,119.5817264825701,3.013021243224404,.3549150525997243,.0419691,3.676,159.312049143407,1014.327223832939,2.77707658818053,APO,"Otto Matic",2005-08-01,2020-02-03,,
,Y,Y,20200531.0000000,J2000,.7548825220790071,.6765338652903506,.1658302747881115,10.23224314654655,29.64148902124884,20.2,74.92821140680547,1.18723745579259,1.771208804724483,.0256747,8.157,303.2456523433922,203.2510221492486,0.556470970976724,ATE,"Otto Matic",2006-02-01,2017-04-28,,
,Y,N,20200531.0000000,J2000,.2259199753256474,1.619407048472632,1.253550648039516,47.93681680297198,112.5193310366061,19.2,67.78231376809168,1.985263448905749,.478266581644934,.410951,3.941,254.0371135318921,752.7182826820726,2.06083034272984,AMO,"Otto Matic",2007-12-05,2019-07-04,1.047,0.028
,Y,N,20200531.0000000,J2000,.852440223432866,1.958343689343443,.2889727572411754,9.437593697582869,181.7719290669147,17.3,186.0882275724616,3.627714621445711,.3596422488322952,.134604,3.290,229.7033864807304,1000.994741771487,2.74057424167416,APO,"Otto Matic",2008-03-09,2019-05-01,0.786,0.317
,Y,Y,20200531.0000000,J2000,.602085578555992,1.047622110164669,.4168639458581252,6.648741041207925,251.9279276347116,20.2,262.5041136159693,1.678380274471213,.9191726435468373,.0323363,5.679,220.2176277751227,391.6565647677001,1.0722972341347,APO,"Otto Matic",2008-06-11,2014-06-29,,
,Y,Y,20200531.0000000,J2000,.07395467765533946,1.029746634133256,.9535920537392607,45.8661968522168,322.1059518807407,18.1,10.60925354803028,1.105901214527252,.9432102296378022,.0210906,5.671,150.740973045736,381.6752497884188,1.04496988306206,APO,"Otto Matic",2009-01-02,2014-09-12,0.674,0.246
,Y,N,20200531.0000000,J2000,.8645754850510886,2.675015219158878,.3622626385355469,35.03082038063065,198.8839661215894,15.9,154.4874628316012,4.987767799782208,.2252758764712865,.441295,2.535,230.4201849069462,1598.040614197256,4.37519675344902,APO,"Otto Matic",2000-08-04,2019-05-25,,
,Y,Y,20200531.0000000,J2000,.1708859923649002,.9895605214722886,.8204584897553684,21.49222068686005,61.86806160712305,21.9,169.5058659549402,1.158662553189209,1.001245397452001,.032834,6.058,46.4795127383488,359.5522145880905,0.984400313725094,ATE,"Otto Matic",2010-05-16,2013-05-22,0.212,0.075
,Y,N,20200531.0000000,J2000,.5406583858529356,.9683034194652792,.4447820556813034,11.22366303223276,358.5503813628738,20.2,220.3302442275858,1.491824783249255,1.034396102774838,.154749,6.086,128.2559274210966,348.0291534686523,0.952851891769068,ATE,"Otto Matic",2010-07-03,2018-09-07,0.215,0.264
,Y,N,20200531.0000000,J2000,.2823013531796031,1.423624379230311,1.021733290554122,22.81040535773193,267.2022670692905,19.4,315.1568486734829,1.825515467906501,.5802443883664836,.233457,4.580,182.1810287984059,620.428231996314,1.69863992333009,AMO,"Otto Matic",2001-09-21,2019-05-08,,
,Y,N,20200531.0000000,J2000,.5758602517557726,2.910817717869832,1.234593494042147,34.5874236037447,6.476752022512613,16.9,161.0872525078239,4.587041941697517,.1984639172986323,.222167,2.794,254.3299793711636,1813.931745881552,4.96627445826571,AMO,"Otto Matic",2003-06-10,2018-07-03,,
,Y,N,20200531.0000000,J2000,.3426146586237369,1.612133779487097,1.059793114972331,19.42606766733164,206.8275873755661,19.1,128.0592722260543,2.164474444001864,.4815068356910175,.0715193,4.214,128.6405641118158,747.6529372285207,2.04696218269273,AMO,"Otto Matic",2004-01-30,2020-01-22,,
,Y,Y,20200531.0000000,J2000,.4614680822207055,1.086819898431416,.5852872041829685,18.28386721516612,256.0753956737191,20.2,99.9118731966748,1.588352592679864,.8698967374325666,.0276896,5.558,246.7398129499902,413.8422234603527,1.13303825724943,APO,"Otto Matic",2004-06-09,2019-08-10,,
,Y,Y,20200531.0000000,J2000,.4503893104314806,1.815211800778085,.9976598095385572,13.20657381811229,13.05372271544744,17.7,85.7512936690877,2.632763792017613,.4030074870506331,.0206717,3.893,121.0091280889345,893.2836524567355,2.44567735101091,APO,"Otto Matic",2004-09-21,2019-12-07,0.859,0.199
,Y,N,20200531.0000000,J2000,.5924706469447575,2.615208277694124,1.065774137513401,27.28870239262931,125.0340768091316,16.5,179.591455852859,4.164642417874846,.233047608477047,.22373,3.005,287.3297144194274,1544.748741909774,4.229291558959,AMO,"Otto Matic",2005-06-16,2014-03-25,,
,Y,Y,20200531.0000000,J2000,.1397570578513038,1.024581409137317,.8813889258671425,19.88140708245994,259.9458108111207,20.0,104.70887055076,1.167773892407491,.9503517237644304,.0331943,5.905,95.09222320553637,378.8071205616453,1.03711737320095,APO,"Otto Matic",2007-06-21,2013-06-12,0.386,0.119
,Y,N,20200531.0000000,J2000,.3637474889715873,1.427804050756238,.9084439125501954,20.40625624046075,278.6260612006698,19.0,291.0938269608047,1.94716418896228,.5776983927767566,.135278,4.559,115.2100210872422,623.1625438139602,1.70612606109229,APO,"Otto Matic",2004-03-16,2018-06-11,,
,Y,N,20200531.0000000,J2000,.2330053147278737,1.595469240102999,1.223716427674158,18.91624887152207,304.6469274605153,17.8,219.3368169087077,1.96722205253184,.4890704469071543,.28146,4.280,281.7711086986245,736.0902754942845,2.01530534016231,AMO,"Otto Matic",2007-09-20,2019-10-23,,
,Y,N,20200531.0000000,J2000,.2769877195404555,1.663492037860992,1.202725171820171,26.50072572210698,114.8396657620494,18.4,353.4002427347363,2.124258903901813,.4593809527546171,.345967,4.100,284.8543872336134,783.6633143827746,2.14555322212943,AMO,"Otto Matic",1997-02-03,2014-03-23,,
,Y,N,20200531.0000000,J2000,.6886435199223758,1.637167165082519,.5097426058187556,9.36524611561798,179.6200695195213,18.1,225.6886128986428,2.764591724346281,.4705053164505207,.159427,3.981,256.9321221530706,765.13481870052,2.0948249656414,APO,"Otto Matic",2010-07-20,2019-06-02,0.498,0.412
,Y,Y,20200531.0000000,J2000,.3902831320841081,1.430792756022168,.8723784778385832,3.682475215703616,53.55528535662663,21.8,132.5531831758251,1.989207034205754,.5758892541654702,.00028909,4.600,135.6597722944836,625.1201900297331,1.71148580432507,APO,"Otto Matic",2010-11-08,2013-09-11,,
Duende,Y,N,20200531.0000000,J2000,.08947694894218394,.9102525776947462,.8288059542758621,11.60857297711605,195.5037895005067,24.0,301.6928604335949,.9916992011136302,1.134909411991784,.000203597,6.533,146.9376704056023,317.2059339680638,0.868462515997437,ATE,"Otto Matic",2012-02-23,2013-02-21,,
,Y,N,20200531.0000000,J2000,.3181243758528833,.9509537487548797,.648432180967274,16.10152376576935,211.6949178504279,19.5,288.6451534262926,1.253475316542485,1.062832880804851,.107692,6.251,312.7247962781328,338.7174093893133,0.927357725911878,ATE,"Otto Matic",2000-09-08,2014-10-14,0.381,0.193
,Y,Y,20200531.0000000,J2000,.6117969805421554,2.492653907843064,.9676557734880733,12.23552900477498,327.8617701297341,20.4,298.2934245821004,4.017652042198054,.2504442696676799,.0107122,3.158,243.0466730015647,1437.445546179564,3.93551142006725,APO,"Otto Matic",2001-05-21,2013-08-02,,
,Y,Y,20200531.0000000,J2000,.6003835539564072,1.245165940649148,.4975887879367398,18.30156512391662,243.4459827962559,19.9,282.9066276818118,1.992743093361557,.7093543310123053,.0349023,4.922,189.4184550997441,507.5037738703185,1.38946960676336,APO,"Otto Matic",2004-03-22,2018-04-21,,
,Y,N,20200531.0000000,J2000,.2987749675231058,1.534728298856532,1.07618990120888,13.24031162813479,252.231653991325,18.6,154.0933026631562,1.993266696504184,.5183902470690608,.190816,4.399,166.332938816276,694.4575096375997,1.9013210393911,AMO,"Otto Matic",2005-05-06,2020-01-29,,
,Y,N,20200531.0000000,J2000,.2541185900079384,1.611103990988686,1.201692516442479,25.46391676357638,173.4964268174921,19.8,25.01144726093461,2.020515465534893,.4819685651295765,.219784,4.201,277.7749718297677,746.9366802028147,2.04500117783111,AMO,"Otto Matic",2005-12-07,2019-07-28,,
,Y,N,20200531.0000000,J2000,.2248539168940353,1.477404361736434,1.145204204163665,15.27625301061973,307.8459620540307,19.5,201.1194068762623,1.809604519309204,.5488516935548008,.217548,4.524,106.2735644125541,655.9148932717202,1.79579710683565,AMO,"Otto Matic",2006-12-16,2018-05-22,,
,Y,Y,20200531.0000000,J2000,.6151848865448224,1.554468701941438,.5981830499001173,4.2692003080164,80.95480149646387,21.3,143.7522521111341,2.510754353982759,.5085470044526242,.00861473,4.207,345.6773792372919,707.8991653632623,1.93812228709997,APO,"Otto Matic",2008-02-28,2015-07-21,,
,Y,Y,20200531.0000000,J2000,.5697690092152702,2.004823020939148,.8625369946466848,52.40903792261089,219.512596031954,16.3,74.0606240838339,3.147109047231611,.3472082317231468,.0426741,3.218,252.0916409204345,1036.8417770897,2.83871807553648,APO,"Otto Matic",2009-06-19,2019-10-05,1.515,0.232
,Y,N,20200531.0000000,J2000,.8993783594370618,2.080736170369893,.209367087041264,14.52792455398398,342.5047354701397,18.1,141.0796321030515,3.952105253698523,.328381398990743,.127134,3.036,172.7238090193022,1096.286212027948,3.00146806852279,APO,"Otto Matic",2003-10-22,2019-08-23,,
,Y,N,20200531.0000000,J2000,.7427521358700198,1.045219456170106,.2688804726468592,34.21840756599304,182.8386841761888,17.9,78.97756540077022,1.821558439693352,.922343828036796,.369261,5.475,271.2930522331671,390.309978835396,1.06861048278,APO,"Otto Matic",2010-06-04,2019-07-29,,
,Y,N,20200531.0000000,J2000,.646397269663473,1.373108616695276,.4855349559120615,32.77411188669907,37.83902378164564,19.4,118.7424934858865,2.260682277478491,.6125573216238015,.274781,4.449,159.0201853447085,587.7001013483793,1.60903518507428,APO,"Otto Matic",1997-09-02,2018-09-08,0.846,0.036
,Y,N,20200531.0000000,J2000,.3792217073443365,2.074577278083547,1.287852540670938,1.075430802589416,298.039820407017,20.0,131.2745663833613,2.861302015496156,.3298448050479196,.272053,3.676,341.5220300443017,1091.422373463482,2.98815160428058,AMO,"Otto Matic",1998-08-26,2019-10-07,,
,Y,N,20200531.0000000,J2000,.2877197309528674,1.043540068941033,.743293001066782,17.63658475701539,204.3097534867529,18.8,329.6659152496242,1.343787136815283,.9245712395973755,.21076,5.804,316.2130459487504,389.3696716726444,1.06603606207432,APO,"Otto Matic",1998-08-27,2016-07-13,,
,Y,N,20200531.0000000,J2000,.6985520025604987,.7315316325349565,.2205187456913118,30.34228865601527,359.8519993466271,20.6,76.80942172926987,1.242544519378601,1.575267845603925,.199086,7.576,176.1459299042985,228.5325641633873,0.625688060680047,ATE,"Otto Matic",1998-09-16,2018-10-02,,
,Y,N,20200531.0000000,J2000,.31906568448124,1.68257513314127,1.145723146594437,26.25144737214136,42.77510027907875,19.0,344.4712811338805,2.219427119688103,.4515879809716041,.208039,4.059,.4762848421051991,797.186849892351,2.18257864446913,AMO,"Otto Matic",2000-09-24,2013-09-19,,
,Y,N,20200531.0000000,J2000,.6935119475507173,1.815245628026348,.5563510972508704,54.6115248284353,309.3414756708066,17.7,301.6603832784888,3.074140158801826,.4029962219877173,.334489,3.359,262.6306488968485,893.3086226574409,2.44574571569457,APO,"Otto Matic",2000-12-28,2018-01-31,,
,Y,N,20200531.0000000,J2000,.4920602579560446,1.978783595059141,1.005102828835151,16.18404139767791,96.64399297930382,16.9,86.44097464401582,2.952464361283132,.3540842603535559,.220618,3.661,2.273612142815991,1016.707152248273,2.78359247706577,APO,"Otto Matic",2002-09-05,2020-01-25,,
,Y,N,20200531.0000000,J2000,.562095945380327,2.667823246793829,1.168250616779638,25.03027194119113,92.61194752843465,17.3,217.3035449930888,4.16739587680802,.2261874450977386,.447482,3.024,219.239303276514,1591.600275799743,4.357564067898,AMO,"Otto Matic",2004-04-13,2017-05-23,,
,Y,N,20200531.0000000,J2000,.5575526678929325,2.692716438972186,1.191385204544087,23.92815449992127,259.2039750824949,17.4,242.6789015603305,4.194047673400284,.2230581733210108,.420914,3.024,335.2540237214315,1613.928755176846,4.41869611273606,AMO,"Otto Matic",2004-07-15,2017-05-04,,
,Y,N,20200531.0000000,J2000,.7845986847136551,2.481247351092261,.5344639429760322,30.74304076248401,338.2302584796088,17.4,225.0313359664637,4.42803075920849,.2521732311565363,.41332,2.833,168.9310738208439,1427.590067149238,3.90852858904651,APO,"Otto Matic",2006-05-20,2017-10-29,1.137,0.180
,Y,Y,20200531.0000000,J2000,.2691883727732729,1.292534141795001,.9445989794113058,7.583736534716622,135.6621528488934,21.1,238.5083129602324,1.640469304178696,.6707196630228599,.00191909,4.977,159.2925316757007,536.7369108839296,1.46950557394642,APO,"Otto Matic",2007-02-10,2020-01-02,0.230,0.160
,Y,N,20200531.0000000,J2000,.248060325215227,1.651431433782579,1.241776815247824,6.720017969526777,312.9938712865355,19.6,357.7689250165682,2.061086052317334,.4644225018386608,.273151,4.235,129.6896720755614,775.1562393612511,2.12226212008556,AMO,"Otto Matic",2008-04-04,2015-10-16,,
,Y,Y,20200531.0000000,J2000,.4975751463429121,1.652501796102253,.8302579730747491,4.388757983364969,59.45627658189795,19.5,100.536366530702,2.474745619129756,.463971349673706,.00219311,4.124,203.1488381581088,775.909978607892,2.12432574567527,APO,"Otto Matic",1996-10-11,2015-12-09,,
,Y,N,20200531.0000000,J2000,.4876404806501055,2.147209861733865,1.100143412701317,5.251298607926328,152.9759950837341,19.1,62.91830509312882,3.194276310766414,.3132509048825037,.0987808,3.540,177.0828453336359,1149.238499837794,3.14644353138342,AMO,"Otto Matic",1950-08-12,2019-05-11,,
,Y,N,20200531.0000000,J2000,.5474985439468258,2.015516966153041,.9120243618841273,29.10722882712153,282.6322121433684,18.5,44.53282808939733,3.119009570421955,.3444485702893817,.185606,3.492,192.4159900562152,1045.148771259387,2.86146138606266,APO,"Otto Matic",1999-10-04,2019-11-04,,
,Y,N,20200531.0000000,J2000,.2807555657037654,1.420783992731072,1.021890979109005,10.27252244260564,220.0645342964902,20.0,89.49807409498956,1.819677006353138,.5819852671112719,.0608231,4.649,5.990466320689478,618.5723597212132,1.69355882196088,AMO,"Otto Matic",2001-02-15,2018-10-03,,
,Y,N,20200531.0000000,J2000,.3304438996656642,1.446795610856119,.9687108271856563,18.33125207493768,91.13094071977997,18.7,174.6861880980905,1.924880394526582,.5663609480162546,.178933,4.541,95.56022270221666,635.6370460585994,1.74027938688186,APO,"Otto Matic",2002-01-09,2014-05-19,,
,Y,Y,20200531.0000000,J2000,.6346383321584845,2.694891610962737,.9846100936334539,.8301700180358421,62.8289874557645,17.1,226.4397607502081,4.405173128292019,.2227881669295247,.00940839,3.043,219.8854397672166,1615.884743617824,4.42405131722881,APO,"Otto Matic",2004-04-18,2017-11-20,,
,Y,Y,20200531.0000000,J2000,.9266205920127389,1.266352015403925,.09292416119381493,23.77749110592145,149.5637166356268,18.8,292.5389382248787,2.439779869614036,.6916277420927347,.0180103,4.448,39.58361594452874,520.5112202565907,1.4250820540906,APO,"Otto Matic",2001-09-18,2018-11-08,,
,Y,N,20200531.0000000,J2000,.5038867322592695,2.402583204624489,1.191953404665251,14.56142291059919,277.855539247197,17.2,.8836250467776944,3.613213004583726,.2646588485663141,.322268,3.302,293.9993485242338,1360.24169208836,3.72413878737402,AMO,"Otto Matic",2005-01-06,2020-03-09,,
,Y,N,20200531.0000000,J2000,.6407545889398844,1.467060378126616,.5270347085901049,3.134208409110248,354.7292911088068,18.9,190.6829329414221,2.407086047663127,.5546666982172137,.0519666,4.361,138.1220416199539,649.0384246198605,1.77697036172446,APO,"Otto Matic",2004-10-04,2018-08-11,,
,Y,N,20200531.0000000,J2000,.306771849878691,1.620432747289123,1.123329595799229,18.29072924103042,198.6590640480175,19.4,349.6496455381155,2.117535898779016,.4778125549369505,.150231,4.220,287.3775695286621,753.4335301162264,2.06278858348043,AMO,"Otto Matic",2005-12-04,2019-09-02,0.414,0.179
,Y,Y,20200531.0000000,J2000,.6054416154500704,2.38604428810502,.9414337797793035,23.72621405620048,145.0892839832404,16.8,212.238093757281,3.830654796430736,.267415344116559,.00963251,3.168,9.818864740396897,1346.220431700755,3.68575066858523,APO,"Otto Matic",2002-10-04,2018-06-14,,
,Y,Y,20200531.0000000,J2000,.445856168233629,1.099686913978523,.6093847202553943,16.69716522807196,73.80674760981103,20.0,323.2675975881309,1.589989107701652,.8546739916751825,.00883406,5.520,233.7066239321115,421.2132386225898,1.15321899691332,APO,"Otto Matic",1998-11-23,2013-12-14,,
,Y,Y,20200531.0000000,J2000,.4163266742088839,1.298503257223435,.7579017146941991,25.60234495692661,251.2166845037087,20.7,293.8198406712814,1.83910479975267,.6661001153152224,.030541,4.826,316.3717716363111,540.459296917604,1.47969691147872,APO,"Otto Matic",2007-08-08,2019-01-17,,
,Y,Y,20200531.0000000,J2000,.2797894276730216,1.286196471224092,.9263322966652433,49.75383590530041,220.7495087079502,18.4,307.0866292569716,1.64606064578294,.6756831726522651,.0310759,4.662,49.58586354598155,532.7940883696849,1.45871071422227,APO,"Otto Matic",2003-10-23,2019-11-20,,
,Y,N,20200531.0000000,J2000,.125553284549733,1.404367195653453,1.228044281525265,17.54523675889781,313.1152841294066,20.1,17.00429887805112,1.580690109781642,.5922199856433309,.266022,4.688,33.51548755943483,607.8822206733374,1.66429081635411,AMO,"Otto Matic",1998-11-17,2018-11-11,,
,Y,N,20200531.0000000,J2000,.3143150192426782,1.225445212600966,.8402693770214456,13.1165726648883,268.4311789886305,21.5,54.45016220021601,1.610621048180487,.7265461815428721,.0581038,5.143,330.2588411951435,495.4949996922626,1.35659137492748,APO,"Otto Matic",2009-02-14,2013-10-10,,
,Y,N,20200531.0000000,J2000,.7773583298063172,2.157952338985079,.4804501129500023,23.51467990853279,212.0424154389814,16.9,359.9381933753287,3.835454565020157,.3109147323581487,.291005,3.154,348.8115131450818,1157.873727209906,3.17008549544122,APO,"Otto Matic",1995-07-25,2017-10-10,,
,Y,N,20200531.0000000,J2000,.469015637730238,2.422919583462638,1.286532409855827,8.921700028988669,343.5336870651871,19.0,248.6546162206819,3.55930675706945,.2613337940723332,.306511,3.338,106.4531820975395,1377.54859174607,3.7715224962247,AMO,"Otto Matic",1984-01-03,2018-04-12,,
,Y,N,20200531.0000000,J2000,.4226780257582159,2.1553626469104,1.244338218521309,7.747568942461839,245.0719494115083,18.3,90.64902675228298,3.06638707529949,.3114752518794645,.264308,3.570,46.39089645694089,1155.790059812886,3.16438072501817,AMO,"Otto Matic",1978-08-12,2019-11-02,,
,Y,N,20200531.0000000,J2000,.6059470772904573,2.783078355428416,1.096680160086235,16.53571677162029,41.25254849144521,17.2,139.1029288126272,4.469476550770597,.2122833454905272,.173698,2.985,109.0054426857352,1695.84664858254,4.64297508167704,AMO,"Otto Matic",2000-05-04,2014-07-26,,
,Y,N,20200531.0000000,J2000,.4958851501199281,1.040885744654251,.5247259609086845,16.33279922908961,210.9510697399834,19.4,348.7400196075701,1.557045528399817,.9281100657069397,.142182,5.744,330.3333484468452,387.8850292672871,1.0619713326962,APO,"Otto Matic",2000-09-03,2019-09-27,,
,Y,N,20200531.0000000,J2000,.3928484263765607,.9065323641858465,.5504025514560135,17.60739984553778,214.0570594636229,19.4,348.4809689676446,1.262662176915679,1.141902710059255,.0822113,6.472,11.22288533683139,315.2632854171254,0.863143834133129,ATE,"Otto Matic",2001-09-15,2013-10-21,,
,Y,N,20200531.0000000,J2000,.3595674878319339,1.80136132219282,1.153650356894337,4.736778916319185,243.109019825627,20.0,208.8877224436862,2.449072287491303,.4076644337290108,.187167,3.983,224.1742598438636,883.0792441395683,2.41773920366754,AMO,"Otto Matic",2001-10-12,2019-04-23,,
,Y,N,20101217.0000000,J2000,.1217782683632915,1.21025162751883,1.062869280035732,21.74072514323235,45.6543773984683,22.2,253.9627377618851,1.357633975001929,.7402707010004027,.108947,5.189,59.84461601390989,486.308588889842,1.33144035288116,AMO,"Otto Matic",2001-11-18,2017-10-30,,
,Y,N,20200531.0000000,J2000,.2109795419429754,1.603540632426295,1.265226364310046,20.95136211471991,273.031011571554,19.2,345.8260608352855,1.941854900542544,.4853825067908585,.426927,4.258,231.1194503254572,741.6830952152891,2.03061764603775,AMO,"Otto Matic",2001-11-17,2019-11-17,,
,Y,Y,20200531.0000000,J2000,.5551700462035052,1.959598915318418,.8716882949607531,3.940748952702478,244.4446457596591,19.6,105.3054137128311,3.047509535676082,.3592967495648194,.0198223,3.674,267.052173302421,1001.957296958663,2.74320957415103,APO,"Otto Matic",1950-12-11,2014-06-28,,
,Y,Y,20200531.0000000,J2000,.6212065164861307,1.930462203092219,.7312465027011604,23.57728965233005,67.332820334427,17.0,109.6616459902704,3.129677903483278,.3674617335447989,.0176181,3.570,115.9473681190677,979.6938487367987,2.68225557491252,APO,"Otto Matic",2005-12-04,2014-08-25,0.986,0.288
,Y,N,20200531.0000000,J2000,.422951723579919,2.220752649392304,1.281481488687158,3.046239068747637,64.42092862406732,19.3,84.07000771129742,3.160023810097451,.297819952856229,.271638,3.525,196.670032575982,1208.784020504456,3.30947028201083,AMO,"Otto Matic",1996-04-18,2019-04-07,,
,Y,N,20200531.0000000,J2000,.7230015479371549,1.262640301400568,.3497494090001215,31.81749620001527,152.6251583139245,18.1,109.9890307592239,2.175531193801014,.6946796921109661,.249338,4.699,59.45884098441945,518.2244480273285,1.41882121294272,APO,"Otto Matic",2006-11-11,2019-09-28,,
,Y,Y,20200531.0000000,J2000,.3001999344357583,.9165894050817071,.6414293257716679,11.64375947473996,290.9449106999531,19.5,317.3280958441357,1.191749484391746,1.123160507837751,.0290981,6.461,328.0010493888363,320.5240902683204,0.877547132835922,ATE,"Otto Matic",2006-11-19,2019-11-25,,
,Y,Y,20200531.0000000,J2000,.4391220220493985,1.726242681850058,.9682115048480842,16.49391543482131,316.8672668145999,19.3,282.4658349954746,2.484273858852033,.4345615508880877,.0371909,4.007,226.2483593865314,828.4211966389787,2.26809362529495,APO,"Otto Matic",2007-06-07,2016-07-15,,
,Y,N,20200531.0000000,J2000,.1969356319649617,1.573897280882887,1.263940825224281,19.23728935196263,15.24180684706864,20.1,108.7251444889382,1.883853736541494,.4991596784593845,.280996,4.324,51.47413394503104,721.2121001261771,1.97457111601965,AMO,"Otto Matic",2007-11-11,2017-12-13,,
,Y,N,20200531.0000000,J2000,.4268548189814706,2.137619266601305,1.225166181504901,13.5818530171575,52.21890106359346,17.3,26.76451728332583,3.050072351697708,.3153614045277737,.297159,3.561,41.94422226809555,1141.547427273381,3.12538652230905,AMO,"Otto Matic",2008-01-20,2020-03-05,,
,Y,N,20200531.0000000,J2000,.6175451507767438,1.822027989165635,.6968434398768956,14.46032975147106,54.8670082507364,19.7,292.5496896839189,2.947212538454374,.4007481329703328,.0898013,3.757,221.8982982095345,898.3198432683668,2.45946568998868,APO,"Otto Matic",2008-10-07,2013-11-12,,
,Y,N,20200531.0000000,J2000,.3173527011247083,1.460611234849902,.9970823141771897,3.391337150415525,81.84047810027724,20.1,300.256881436869,1.924140155522614,.5583443407751187,.0512995,4.566,281.0373736491199,644.7634080077391,1.76526600412796,APO,"Otto Matic",1997-11-26,2016-03-31,,
